+--------+-----+--------+-----+------+-----+--------+-----------------------------------------------------+-------+-------+----------+-------+-------+-------+-------+--------+-----------+------------+---------------+-----------+
| COUNT  | 1XX |  2XX   | 3XX | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM    |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY)  |   SUM(BODY)   | AVG(BODY) |
| 28     | 0   | 28     | 0   | 0    | 0   | GET    | /api/isu/be6457e6-ec43-4cb4-a7bd-896dc4cf10ec/graph | 0.004 | 0.044 | 0.536    | 0.019 | 0.040 | 0.044 | 0.044 | 0.011  | 2691.000  | 6401.000   | 137929.000    | 4926.036  |
| 212    | 0   | 212    | 0   | 0    | 0   | GET    | /api/isu/ee2f0d99-dc49-4704-9a83-29f543a6ccb0/graph | 0.004 | 0.096 | 4.000    | 0.019 | 0.036 | 0.044 | 0.088 | 0.015  | 2691.000  | 6548.000   | 1003777.000   | 4734.797  |
| 119    | 0   | 119    | 0   | 0    | 0   | GET    | /api/isu/c683ca33-962a-437b-bc7e-12188af1ffba/graph | 0.004 | 0.060 | 2.180    | 0.018 | 0.032 | 0.040 | 0.052 | 0.011  | 2691.000  | 7135.000   | 580825.000    | 4880.882  |
| 114    | 0   | 114    | 0   | 0    | 0   | GET    | /api/isu/b7e7057d-4b76-4ce9-8896-e9be591ae540/graph | 0.008 | 0.068 | 2.064    | 0.018 | 0.036 | 0.044 | 0.056 | 0.013  | 2691.000  | 7053.000   | 520500.000    | 4565.789  |
| 247    | 0   | 239    | 0   | 8    | 0   | GET    | /api/isu/b542f3f0-c350-4993-a1fe-f3eca0c030f2/graph | 0.008 | 0.068 | 4.420    | 0.018 | 0.036 | 0.040 | 0.064 | 0.013  | 14.000    | 6522.000   | 1083630.000   | 4387.166  |
| 26     | 0   | 26     | 0   | 0    | 0   | GET    | /api/isu/d1d96bf8-673b-493a-80a0-e53f3ead203b/graph | 0.008 | 0.060 | 0.464    | 0.018 | 0.032 | 0.036 | 0.060 | 0.012  | 2691.000  | 6554.000   | 126642.000    | 4870.846  |
| 75     | 0   | 67     | 0   | 8    | 0   | GET    | /api/isu/a5c768f6-1458-434a-afec-178d6f43ecb3/graph | 0.020 | 0.056 | 1.320    | 0.018 | 0.036 | 0.048 | 0.056 | 0.013  | 14.000    | 6401.000   | 316038.000    | 4213.840  |
| 48     | 0   | 44     | 0   | 4    | 0   | GET    | /api/isu/d568d4ce-6dfe-4efd-8e5e-6649fbc2e421/graph | 0.008 | 0.076 | 0.844    | 0.018 | 0.040 | 0.040 | 0.076 | 0.014  | 14.000    | 5703.000   | 207740.000    | 4327.917  |
| 67     | 0   | 67     | 0   | 0    | 0   | GET    | /api/isu/b98d5260-a1a1-4519-aa4e-4b4f219b4e8b/graph | 0.004 | 0.104 | 1.172    | 0.017 | 0.028 | 0.040 | 0.104 | 0.015  | 2691.000  | 7009.000   | 330265.000    | 4929.328  |
| 11463  | 0   | 10855  | 0   | 608  | 0   | GET    | /api/condition/[a-z0-9-]+                           | 0.004 | 0.216 | 198.236  | 0.017 | 0.036 | 0.048 | 0.076 | 0.016  | 0.000     | 7074.000   | 52967739.000  | 4620.757  |
| 100    | 0   | 100    | 0   | 0    | 0   | GET    | /api/isu/ac09bed6-eee2-42cf-ad67-c0658f866443/graph | 0.004 | 0.052 | 1.720    | 0.017 | 0.032 | 0.040 | 0.048 | 0.011  | 2691.000  | 6520.000   | 495886.000    | 4958.860  |
| 132    | 0   | 119    | 0   | 13   | 0   | GET    | /api/isu/c52ac5be-01c2-4b5f-9871-c930e5ee2e75/graph | 0.004 | 0.148 | 2.232    | 0.017 | 0.032 | 0.040 | 0.060 | 0.017  | 0.000     | 6556.000   | 552636.000    | 4186.636  |
| 67     | 0   | 63     | 0   | 4    | 0   | GET    | /api/isu/b5c336ed-7476-4407-90cd-3794718ae8c0/graph | 0.004 | 0.128 | 1.124    | 0.017 | 0.032 | 0.040 | 0.128 | 0.017  | 14.000    | 6388.000   | 298220.000    | 4451.045  |
| 77     | 0   | 73     | 0   | 4    | 0   | GET    | /api/isu/f327f9d5-4871-4d18-a4de-ee037b5e82f6/graph | 0.004 | 0.048 | 1.272    | 0.017 | 0.032 | 0.036 | 0.048 | 0.011  | 14.000    | 6037.000   | 333117.000    | 4326.195  |
| 29     | 0   | 29     | 0   | 0    | 0   | GET    | /api/isu/ecbb8eae-56c0-41fb-9d5d-d5ad20b1895e/graph | 0.004 | 0.056 | 0.468    | 0.016 | 0.028 | 0.040 | 0.056 | 0.011  | 2691.000  | 6777.000   | 140372.000    | 4840.414  |
| 85     | 0   | 76     | 0   | 9    | 0   | GET    | /api/isu/ed8237fc-463b-4df9-b569-727ce184a703/graph | 0.004 | 0.084 | 1.356    | 0.016 | 0.032 | 0.040 | 0.084 | 0.013  | 0.000     | 6222.000   | 345593.000    | 4065.800  |
| 127    | 0   | 115    | 0   | 12   | 0   | GET    | /api/isu/a946e81c-b8e5-4da6-8b9c-bc025bf2b7cb/graph | 0.008 | 0.108 | 1.960    | 0.015 | 0.032 | 0.044 | 0.076 | 0.015  | 14.000    | 6503.000   | 493007.000    | 3881.945  |
| 28     | 0   | 28     | 0   | 0    | 0   | GET    | /api/isu/d7bc67fd-8cc0-4b88-b14a-1175a67d0603/graph | 0.004 | 0.048 | 0.420    | 0.015 | 0.040 | 0.040 | 0.048 | 0.011  | 2691.000  | 6401.000   | 124695.000    | 4453.393  |
| 78     | 0   | 78     | 0   | 0    | 0   | GET    | /api/isu/be6457e6-ec43-4cb4-a7bd-896dc4cf10ec/icon  | 0.004 | 0.152 | 1.096    | 0.014 | 0.028 | 0.032 | 0.152 | 0.019  | 13421.000 | 13421.000  | 1046838.000   | 13421.000 |
| 80     | 0   | 78     | 0   | 2    | 0   | GET    | /api/isu/d1d96bf8-673b-493a-80a0-e53f3ead203b/icon  | 0.004 | 0.148 | 1.108    | 0.014 | 0.032 | 0.036 | 0.148 | 0.019  | 14.000    | 11136.000  | 868643.000    | 10858.038 |
| 115    | 0   | 115    | 0   | 0    | 0   | GET    | /api/isu/a9288244-ebcf-482a-8234-12d56ce6fa21/icon  | 0.004 | 0.084 | 1.532    | 0.013 | 0.024 | 0.048 | 0.080 | 0.016  | 4955.000  | 4955.000   | 569825.000    | 4955.000  |
| 52     | 0   | 52     | 0   | 0    | 0   | GET    | /api/isu/abf4728b-c0d3-4322-996b-5f359ff80f79       | 0.004 | 0.072 | 0.684    | 0.013 | 0.036 | 0.044 | 0.072 | 0.015  | 143.000   | 143.000    | 7436.000      | 143.000   |
| 78     | 0   | 78     | 0   | 0    | 0   | GET    | /api/isu/f2a45522-c9d3-4238-b4bc-9087e70b5824/icon  | 0.004 | 0.120 | 1.016    | 0.013 | 0.028 | 0.036 | 0.120 | 0.018  | 24119.000 | 24119.000  | 1881282.000   | 24119.000 |
| 80     | 0   | 78     | 0   | 2    | 0   | GET    | /api/isu/abf4728b-c0d3-4322-996b-5f359ff80f79/icon  | 0.008 | 0.124 | 1.032    | 0.013 | 0.024 | 0.032 | 0.124 | 0.020  | 14.000    | 27850.000  | 2172335.000   | 27154.188 |
| 29     | 0   | 29     | 0   | 0    | 0   | GET    | /api/isu/a9288244-ebcf-482a-8234-12d56ce6fa21/graph | 0.004 | 0.036 | 0.364    | 0.013 | 0.020 | 0.032 | 0.036 | 0.007  | 2691.000  | 6886.000   | 129278.000    | 4457.862  |
| 14899  | 0   | 14206  | 0   | 693  | 0   | GET    | /api/isu/[0-9]+                                     | 0.004 | 0.164 | 186.344  | 0.013 | 0.028 | 0.036 | 0.064 | 0.013  | 0.000     | 135228.000 | 185308633.000 | 12437.656 |
| 90     | 0   | 90     | 0   | 0    | 0   | GET    | /api/isu/a5c768f6-1458-434a-afec-178d6f43ecb3/icon  | 0.016 | 0.052 | 1.032    | 0.011 | 0.024 | 0.032 | 0.052 | 0.011  | 6969.000  | 6969.000   | 627210.000    | 6969.000  |
| 131    | 0   | 131    | 0   | 0    | 0   | GET    | /api/isu/d187a18e-9ba4-4098-af45-9b5d60d3f578/icon  | 0.004 | 0.056 | 1.500    | 0.011 | 0.028 | 0.032 | 0.048 | 0.011  | 6732.000  | 6732.000   | 881892.000    | 6732.000  |
| 115    | 0   | 111    | 0   | 4    | 0   | GET    | /api/isu/d568d4ce-6dfe-4efd-8e5e-6649fbc2e421/icon  | 0.004 | 0.072 | 1.284    | 0.011 | 0.024 | 0.036 | 0.056 | 0.012  | 14.000    | 8529.000   | 946789.000    | 8232.948  |
| 116    | 0   | 116    | 0   | 0    | 0   | GET    | /api/isu/c52ac5be-01c2-4b5f-9871-c930e5ee2e75/icon  | 0.004 | 0.104 | 1.292    | 0.011 | 0.024 | 0.032 | 0.044 | 0.013  | 26336.000 | 26336.000  | 3054976.000   | 26336.000 |
| 120    | 0   | 116    | 0   | 4    | 0   | GET    | /api/isu/a946e81c-b8e5-4da6-8b9c-bc025bf2b7cb/icon  | 0.004 | 0.080 | 1.332    | 0.011 | 0.024 | 0.032 | 0.052 | 0.012  | 14.000    | 20521.000  | 2380506.000   | 19837.550 |
| 115    | 0   | 115    | 0   | 0    | 0   | GET    | /api/isu/d7bc67fd-8cc0-4b88-b14a-1175a67d0603/icon  | 0.004 | 0.096 | 1.272    | 0.011 | 0.020 | 0.032 | 0.064 | 0.013  | 23521.000 | 23521.000  | 2704915.000   | 23521.000 |
| 122    | 0   | 120    | 0   | 2    | 0   | GET    | /api/isu/b5c336ed-7476-4407-90cd-3794718ae8c0/icon  | 0.004 | 0.048 | 1.304    | 0.011 | 0.024 | 0.028 | 0.048 | 0.010  | 14.000    | 19958.000  | 2394995.000   | 19631.107 |
| 131    | 0   | 129    | 0   | 2    | 0   | GET    | /api/isu/b542f3f0-c350-4993-a1fe-f3eca0c030f2/icon  | 0.004 | 0.064 | 1.384    | 0.011 | 0.024 | 0.032 | 0.060 | 0.011  | 14.000    | 18552.000  | 2393243.000   | 18269.031 |
| 116    | 0   | 114    | 0   | 2    | 0   | GET    | /api/isu/ac09bed6-eee2-42cf-ad67-c0658f866443/icon  | 0.004 | 0.076 | 1.224    | 0.011 | 0.024 | 0.044 | 0.064 | 0.013  | 14.000    | 14448.000  | 1647107.000   | 14199.198 |
| 124    | 0   | 120    | 0   | 4    | 0   | GET    | /api/isu/f327f9d5-4871-4d18-a4de-ee037b5e82f6/icon  | 0.004 | 0.080 | 1.308    | 0.011 | 0.024 | 0.044 | 0.080 | 0.014  | 14.000    | 19859.000  | 2383150.000   | 19218.952 |
| 57     | 0   | 53     | 0   | 4    | 0   | GET    | /api/isu/f2a45522-c9d3-4238-b4bc-9087e70b5824       | 0.004 | 0.040 | 0.596    | 0.010 | 0.020 | 0.036 | 0.040 | 0.009  | 14.000    | 134.000    | 7172.000      | 125.825   |
| 120    | 0   | 116    | 0   | 4    | 0   | GET    | /api/isu/c683ca33-962a-437b-bc7e-12188af1ffba/icon  | 0.004 | 0.084 | 1.232    | 0.010 | 0.020 | 0.024 | 0.052 | 0.011  | 14.000    | 8567.000   | 993842.000    | 8282.017  |
| 117    | 0   | 115    | 0   | 2    | 0   | GET    | /api/isu/ecbb8eae-56c0-41fb-9d5d-d5ad20b1895e/icon  | 0.004 | 0.052 | 1.200    | 0.010 | 0.024 | 0.032 | 0.040 | 0.009  | 14.000    | 9607.000   | 1104840.000   | 9443.077  |
| 114    | 0   | 114    | 0   | 0    | 0   | GET    | /api/isu/f3c7f2f4-5a5e-4fd8-942e-9e643db44a94/icon  | 0.000 | 0.052 | 1.168    | 0.010 | 0.028 | 0.032 | 0.048 | 0.010  | 20891.000 | 20891.000  | 2381574.000   | 20891.000 |
| 66     | 0   | 64     | 0   | 2    | 0   | GET    | /api/isu/ecbb8eae-56c0-41fb-9d5d-d5ad20b1895e       | 0.000 | 0.056 | 0.676    | 0.010 | 0.024 | 0.036 | 0.056 | 0.011  | 14.000    | 139.000    | 8931.000      | 135.318   |
| 116    | 0   | 114    | 0   | 2    | 0   | GET    | /api/isu/b7e7057d-4b76-4ce9-8896-e9be591ae540/icon  | 0.000 | 0.068 | 1.160    | 0.010 | 0.020 | 0.036 | 0.052 | 0.010  | 14.000    | 8297.000   | 945893.000    | 8154.250  |
| 133    | 0   | 131    | 0   | 2    | 0   | GET    | /api/isu/b98d5260-a1a1-4519-aa4e-4b4f219b4e8b/icon  | 0.004 | 0.048 | 1.320    | 0.010 | 0.028 | 0.032 | 0.048 | 0.011  | 14.000    | 20390.000  | 2671125.000   | 20083.647 |
| 91     | 0   | 91     | 0   | 0    | 0   | GET    | /api/isu/f327f9d5-4871-4d18-a4de-ee037b5e82f6       | 0.004 | 0.068 | 0.896    | 0.010 | 0.020 | 0.028 | 0.068 | 0.011  | 133.000   | 133.000    | 12103.000     | 133.000   |
| 122    | 0   | 120    | 0   | 2    | 0   | GET    | /api/isu/ed8237fc-463b-4df9-b569-727ce184a703/icon  | 0.004 | 0.096 | 1.200    | 0.010 | 0.020 | 0.024 | 0.056 | 0.012  | 14.000    | 6969.000   | 836315.000    | 6855.041  |
| 131    | 0   | 129    | 0   | 2    | 0   | GET    | /api/isu/ee2f0d99-dc49-4704-9a83-29f543a6ccb0/icon  | 0.000 | 0.084 | 1.272    | 0.010 | 0.020 | 0.036 | 0.052 | 0.012  | 14.000    | 23670.000  | 3053465.000   | 23308.893 |
| 69     | 0   | 69     | 0   | 0    | 0   | GET    | /api/isu/d568d4ce-6dfe-4efd-8e5e-6649fbc2e421       | 0.000 | 0.064 | 0.668    | 0.010 | 0.020 | 0.024 | 0.064 | 0.010  | 136.000   | 136.000    | 9384.000      | 136.000   |
| 55     | 0   | 55     | 0   | 0    | 0   | GET    | /api/isu/d1d96bf8-673b-493a-80a0-e53f3ead203b       | 0.004 | 0.028 | 0.520    | 0.009 | 0.024 | 0.024 | 0.028 | 0.007  | 139.000   | 139.000    | 7645.000      | 139.000   |
| 111    | 0   | 109    | 0   | 2    | 0   | GET    | /api/isu/c683ca33-962a-437b-bc7e-12188af1ffba       | 0.004 | 0.052 | 1.032    | 0.009 | 0.020 | 0.032 | 0.040 | 0.009  | 14.000    | 142.000    | 15513.000     | 139.757   |
| 69     | 0   | 67     | 0   | 2    | 0   | GET    | /api/isu/a9288244-ebcf-482a-8234-12d56ce6fa21       | 0.004 | 0.064 | 0.632    | 0.009 | 0.020 | 0.028 | 0.064 | 0.010  | 14.000    | 128.000    | 8611.000      | 124.797   |
| 70     | 0   | 70     | 0   | 0    | 0   | GET    | /api/isu/a5c768f6-1458-434a-afec-178d6f43ecb3       | 0.004 | 0.056 | 0.640    | 0.009 | 0.024 | 0.028 | 0.056 | 0.009  | 148.000   | 148.000    | 10360.000     | 148.000   |
| 92     | 0   | 88     | 0   | 4    | 0   | GET    | /api/isu/b5c336ed-7476-4407-90cd-3794718ae8c0       | 0.000 | 0.096 | 0.840    | 0.009 | 0.016 | 0.032 | 0.096 | 0.015  | 14.000    | 130.000    | 11510.000     | 125.109   |
| 149    | 0   | 145    | 0   | 4    | 0   | GET    | /api/isu/b542f3f0-c350-4993-a1fe-f3eca0c030f2       | 0.004 | 0.064 | 1.308    | 0.009 | 0.016 | 0.024 | 0.048 | 0.010  | 14.000    | 139.000    | 20225.000     | 135.738   |
| 67     | 0   | 61     | 0   | 6    | 0   | GET    | /api/isu/e291ef01-07d2-4b2b-bed0-bbc865adea70/icon  | 0.008 | 0.036 | 0.588    | 0.009 | 0.020 | 0.024 | 0.036 | 0.008  | 14.000    | 10799.000  | 658844.000    | 9833.493  |
| 104    | 0   | 100    | 0   | 4    | 0   | GET    | /api/isu/b7e7057d-4b76-4ce9-8896-e9be591ae540       | 0.016 | 0.060 | 0.908    | 0.009 | 0.020 | 0.024 | 0.044 | 0.010  | 14.000    | 127.000    | 12770.000     | 122.788   |
| 237    | 0   | 229    | 0   | 8    | 0   | GET    | /api/isu/e291ef01-07d2-4b2b-bed0-bbc865adea70       | 0.004 | 0.080 | 2.068    | 0.009 | 0.016 | 0.028 | 0.048 | 0.010  | 14.000    | 142.000    | 32658.000     | 137.797   |
| 55     | 0   | 55     | 0   | 0    | 0   | GET    | /api/isu/be6457e6-ec43-4cb4-a7bd-896dc4cf10ec       | 0.008 | 0.064 | 0.472    | 0.009 | 0.020 | 0.024 | 0.064 | 0.010  | 137.000   | 137.000    | 7535.000      | 137.000   |
| 142    | 0   | 142    | 0   | 0    | 0   | GET    | /api/isu/ee2f0d99-dc49-4704-9a83-29f543a6ccb0       | 0.000 | 0.064 | 1.204    | 0.008 | 0.020 | 0.032 | 0.044 | 0.010  | 136.000   | 136.000    | 19312.000     | 136.000   |
| 108    | 0   | 106    | 0   | 2    | 0   | GET    | /api/isu/ac09bed6-eee2-42cf-ad67-c0658f866443       | 0.008 | 0.052 | 0.900    | 0.008 | 0.016 | 0.028 | 0.048 | 0.010  | 14.000    | 139.000    | 14769.000     | 136.750   |
| 108    | 0   | 106    | 0   | 2    | 0   | GET    | /api/isu/c52ac5be-01c2-4b5f-9871-c930e5ee2e75       | 0.000 | 0.064 | 0.892    | 0.008 | 0.020 | 0.024 | 0.036 | 0.009  | 14.000    | 139.000    | 14769.000     | 136.750   |
| 67     | 0   | 67     | 0   | 0    | 0   | GET    | /api/isu/d7bc67fd-8cc0-4b88-b14a-1175a67d0603       | 0.000 | 0.084 | 0.548    | 0.008 | 0.016 | 0.024 | 0.084 | 0.012  | 133.000   | 133.000    | 8911.000      | 133.000   |
| 93     | 0   | 91     | 0   | 2    | 0   | GET    | /api/isu/ed8237fc-463b-4df9-b569-727ce184a703       | 0.004 | 0.060 | 0.756    | 0.008 | 0.020 | 0.028 | 0.060 | 0.010  | 14.000    | 142.000    | 12957.000     | 139.323   |
| 105    | 0   | 103    | 0   | 2    | 0   | GET    | /api/isu/a946e81c-b8e5-4da6-8b9c-bc025bf2b7cb       | 0.004 | 0.044 | 0.844    | 0.008 | 0.020 | 0.024 | 0.036 | 0.008  | 14.000    | 136.000    | 14043.000     | 133.743   |
| 111    | 0   | 109    | 0   | 2    | 0   | GET    | /api/isu/f3c7f2f4-5a5e-4fd8-942e-9e643db44a94       | 0.004 | 0.076 | 0.872    | 0.008 | 0.020 | 0.020 | 0.032 | 0.010  | 14.000    | 130.000    | 14205.000     | 127.973   |
| 92     | 0   | 88     | 0   | 4    | 0   | GET    | /api/isu/b98d5260-a1a1-4519-aa4e-4b4f219b4e8b       | 0.004 | 0.080 | 0.668    | 0.007 | 0.016 | 0.024 | 0.080 | 0.011  | 14.000    | 133.000    | 11774.000     | 127.978   |
| 2213   | 0   | 1525   | 0   | 688  | 0   | POST   | /api/auth                                           | 0.004 | 0.232 | 15.820   | 0.007 | 0.016 | 0.024 | 0.048 | 0.011  | 0.000     | 19.000     | 7912.000      | 3.575     |
| 88     | 0   | 88     | 0   | 0    | 0   | GET    | /api/isu/d187a18e-9ba4-4098-af45-9b5d60d3f578       | 0.012 | 0.028 | 0.580    | 0.007 | 0.012 | 0.016 | 0.028 | 0.005  | 139.000   | 139.000    | 12232.000     | 139.000   |
| 28     | 0   | 0      | 0   | 28   | 0   | GET    | /api/isu/cab99f63-bb3a-4648-b6df-376396f2c7ab/graph | 0.004 | 0.040 | 0.132    | 0.005 | 0.020 | 0.036 | 0.040 | 0.010  | 14.000    | 21.000     | 504.000       | 18.000    |
| 14     | 0   | 0      | 0   | 14   | 0   | GET    | /api/isu/cab99f63-bb3a-4648-b6df-376396f2c7ab/icon  | 0.012 | 0.016 | 0.056    | 0.004 | 0.012 | 0.016 | 0.016 | 0.005  | 14.000    | 21.000     | 245.000       | 17.500    |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/b14b8bad-6b89-4997-95de-27e85ed058f8       | 0.004 | 0.004 | 0.004    | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 133.000   | 133.000    | 133.000       | 133.000   |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/b82dcff4-8fae-4773-9956-22ab354adb7e/icon  | 0.004 | 0.004 | 0.004    | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 7994.000  | 7994.000   | 7994.000      | 7994.000  |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/b82dcff4-8fae-4773-9956-22ab354adb7e/graph | 0.004 | 0.004 | 0.008    | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 5297.000  | 6875.000   | 12172.000     | 6086.000  |
| 1      | 0   | 1      | 0   | 0    | 0   | GET    | /api/isu/eb104b95-3532-4828-8550-89da717b9667       | 0.004 | 0.004 | 0.004    | 0.004 | 0.004 | 0.004 | 0.004 | 0.000  | 138.000   | 138.000    | 138.000       | 138.000   |
| 12     | 0   | 0      | 0   | 12   | 0   | GET    | /api/isu/c648b087-fe00-4ea2-a524-b2e80555893f/graph | 0.012 | 0.028 | 0.044    | 0.004 | 0.012 | 0.028 | 0.028 | 0.008  | 14.000    | 21.000     | 216.000       | 18.000    |
| 6      | 0   | 0      | 0   | 6    | 0   | GET    | /api/isu/c648b087-fe00-4ea2-a524-b2e80555893f       | 0.016 | 0.016 | 0.020    | 0.003 | 0.016 | 0.016 | 0.016 | 0.006  | 14.000    | 21.000     | 105.000       | 17.500    |
| 106969 | 0   | 106904 | 0   | 65   | 0   | POST   | /api/condition/[a-z0-9-]+                           | 0.004 | 0.104 | 288.196  | 0.003 | 0.008 | 0.016 | 0.032 | 0.007  | 0.000     | 14.000     | 140.000       | 0.001     |
| 6      | 0   | 0      | 0   | 6    | 0   | GET    | /api/isu/c648b087-fe00-4ea2-a524-b2e80555893f/icon  | 0.004 | 0.008 | 0.016    | 0.003 | 0.008 | 0.008 | 0.008 | 0.003  | 14.000    | 21.000     | 105.000       | 17.500    |
| 3      | 0   | 1      | 0   | 2    | 0   | GET    | /api/isu/c9add5fc-28ca-4eea-9b77-6cb90852508a       | 0.008 | 0.008 | 0.008    | 0.003 | 0.008 | 0.008 | 0.008 | 0.004  | 14.000    | 130.000    | 165.000       | 55.000    |
| 14     | 0   | 0      | 0   | 14   | 0   | GET    | /api/isu/cab99f63-bb3a-4648-b6df-376396f2c7ab       | 0.008 | 0.008 | 0.032    | 0.002 | 0.008 | 0.008 | 0.008 | 0.003  | 14.000    | 21.000     | 245.000       | 17.500    |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/c39e23ec-1681-4251-bd08-d082b882a74b/graph | 0.000 | 0.004 | 0.004    | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 3072.000  | 3455.000   | 6527.000      | 3263.500  |
| 4      | 0   | 0      | 0   | 4    | 0   | GET    | /api/isu/a11ed6ff-ee41-4e62-84dc-6569c84a72bc/graph | 0.004 | 0.004 | 0.008    | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000    | 21.000     | 72.000        | 18.000    |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/b14b8bad-6b89-4997-95de-27e85ed058f8/graph | 0.004 | 0.004 | 0.004    | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 3075.000  | 3455.000   | 6530.000      | 3265.000  |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/c9add5fc-28ca-4eea-9b77-6cb90852508a/graph | 0.000 | 0.004 | 0.004    | 0.002 | 0.004 | 0.004 | 0.004 | 0.002  | 3073.000  | 3460.000   | 6533.000      | 3266.500  |
| 3      | 0   | 1      | 2   | 0    | 0   | GET    | /isu/c39e23ec-1681-4251-bd08-d082b882a74b/condition | 0.004 | 0.004 | 0.004    | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 0.000     | 528.000    | 528.000       | 176.000   |
| 4      | 0   | 0      | 0   | 4    | 0   | GET    | /api/isu/c36a4be4-c1b9-47a2-8a76-298e1c58e98c/graph | 0.004 | 0.004 | 0.004    | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 14.000    | 21.000     | 72.000        | 18.000    |
| 1342   | 0   | 1254   | 0   | 88   | 0   | POST   | /api/signout                                        | 0.004 | 0.012 | 0.944    | 0.001 | 0.004 | 0.004 | 0.008 | 0.002  | 0.000     | 21.000     | 1848.000      | 1.377     |
| 3322   | 0   | 2572   | 750 | 0    | 0   | GET    | /                                                   | 0.000 | 0.024 | 2.260    | 0.001 | 0.004 | 0.004 | 0.008 | 0.002  | 528.000   | 528.000    | 1358016.000   | 408.795   |
| 2605   | 0   | 1267   | 0   | 1338 | 0   | GET    | /api/user/me                                        | 0.000 | 0.020 | 1.508    | 0.001 | 0.004 | 0.004 | 0.004 | 0.002  | 21.000    | 44.000     | 76311.000     | 29.294    |
| 2      | 0   | 2      | 0   | 0    | 0   | GET    | /api/isu/a11ed6ff-ee41-4e62-84dc-6569c84a72bc       | 0.000 | 0.000 | 0.000    | 0.000 | 0.000 | 0.000 | 0.000 | 0.000  | 154.000   | 154.000    | 308.000       | 154.000   |
