+--------+-----+--------+------+------+-----+--------+-----------------------------------------------------+-------+-------+----------+-------+-------+-------+-------+--------+-----------+-----------+--------------+-----------+
| COUNT  | 1XX |  2XX   | 3XX  | 4XX  | 5XX | METHOD |                         URI                         |  MIN  |  MAX  |   SUM    |  AVG  |  P90  |  P95  |  P99  | STDDEV | MIN(BODY) | MAX(BODY) |  SUM(BODY)   | AVG(BODY) |
| 5      | 0   | 5      | 0    | 0    | 0   | GET    | /api/isu/d5df3cfb-cfe6-45d3-967f-0c9c4850747e       | 0.016 | 0.288 | 0.884    | 0.177 | 0.288 | 0.288 | 0.288 | 0.093  | 137.000   | 137.000   | 685.000      | 137.000   |
| 8      | 0   | 8      | 0    | 0    | 0   | GET    | /api/isu/acbc5339-3348-4843-880b-00d570e5b8d6/graph | 0.016 | 0.592 | 1.404    | 0.176 | 0.592 | 0.592 | 0.592 | 0.177  | 3371.000  | 7012.000  | 40040.000    | 5005.000  |
| 5      | 0   | 5      | 0    | 0    | 0   | GET    | /api/isu/d9f83a17-b0ad-4287-81c1-34d502e736d8/graph | 0.012 | 0.412 | 0.856    | 0.171 | 0.412 | 0.412 | 0.412 | 0.189  | 2691.000  | 6067.000  | 23195.000    | 4639.000  |
| 11     | 0   | 11     | 0    | 0    | 0   | GET    | /api/isu/ca8eafb6-2625-4985-9603-ceb08bef9642       | 0.012 | 0.604 | 1.872    | 0.170 | 0.428 | 0.604 | 0.604 | 0.202  | 134.000   | 134.000   | 1474.000     | 134.000   |
| 6      | 0   | 6      | 0    | 0    | 0   | GET    | /api/isu/c14d829a-1c22-48d6-932f-7540fb57fb6d       | 0.052 | 0.324 | 1.012    | 0.169 | 0.324 | 0.324 | 0.324 | 0.103  | 152.000   | 152.000   | 912.000      | 152.000   |
| 4      | 0   | 4      | 0    | 0    | 0   | GET    | /api/isu/d3146b5b-9134-41cd-8a6d-4000d22171d9       | 0.004 | 0.392 | 0.664    | 0.166 | 0.392 | 0.392 | 0.392 | 0.156  | 146.000   | 146.000   | 584.000      | 146.000   |
| 1      | 0   | 1      | 0    | 0    | 0   | POST   | /initialize                                         | 0.164 | 0.164 | 0.164    | 0.164 | 0.164 | 0.164 | 0.164 | 0.000  | 23.000    | 23.000    | 23.000       | 23.000    |
| 10     | 0   | 10     | 0    | 0    | 0   | GET    | /api/isu/b76c6d91-25c1-4686-ac59-84908d8c2b6d/graph | 0.028 | 0.484 | 1.624    | 0.162 | 0.260 | 0.484 | 0.484 | 0.126  | 3711.000  | 6251.000  | 47591.000    | 4759.100  |
| 5000   | 0   | 4659   | 0    | 341  | 0   | GET    | /api/condition/[a-z0-9-]+                           | 0.004 | 1.024 | 788.196  | 0.158 | 0.388 | 0.560 | 1.000 | 0.196  | 0.000     | 7303.000  | 24802003.000 | 4960.401  |
| 12     | 0   | 12     | 0    | 0    | 0   | GET    | /api/isu/da0d44ab-e114-49d6-8236-16a6809167a8       | 0.008 | 0.900 | 1.884    | 0.157 | 0.312 | 0.900 | 0.900 | 0.241  | 137.000   | 137.000   | 1644.000     | 137.000   |
| 2      | 0   | 2      | 0    | 0    | 0   | GET    | /api/isu/d3146b5b-9134-41cd-8a6d-4000d22171d9/graph | 0.020 | 0.292 | 0.312    | 0.156 | 0.292 | 0.292 | 0.292 | 0.136  | 4029.000  | 4376.000  | 8405.000     | 4202.500  |
| 10     | 0   | 10     | 0    | 0    | 0   | GET    | /api/isu/d694bd28-294e-4664-a819-5be55a1ac243/graph | 0.028 | 0.408 | 1.512    | 0.151 | 0.252 | 0.408 | 0.408 | 0.111  | 3360.000  | 6409.000  | 50709.000    | 5070.900  |
| 8      | 0   | 6      | 0    | 2    | 0   | GET    | /api/isu/c85b3ee5-4ad9-4a44-b130-48c1fd4deab8       | 0.044 | 0.344 | 1.208    | 0.151 | 0.344 | 0.344 | 0.344 | 0.121  | 14.000    | 137.000   | 857.000      | 107.125   |
| 7      | 0   | 7      | 0    | 0    | 0   | GET    | /api/isu/aab9b21f-df20-421d-815d-5b05b963f0e6/graph | 0.016 | 0.436 | 1.052    | 0.150 | 0.436 | 0.436 | 0.436 | 0.125  | 3855.000  | 6231.000  | 34944.000    | 4992.000  |
| 2      | 0   | 0      | 0    | 2    | 0   | GET    | /api/isu/f85cd5f9-c2a8-494b-b2ba-e2f14d86f3a3/icon  | 0.296 | 0.296 | 0.296    | 0.148 | 0.296 | 0.296 | 0.296 | 0.148  | 14.000    | 21.000    | 35.000       | 17.500    |
| 23     | 0   | 19     | 0    | 4    | 0   | GET    | /api/isu/a2791d50-1c04-4954-9603-f338eb4a7dc3       | 0.004 | 3.000 | 3.332    | 0.145 | 0.040 | 0.144 | 3.000 | 0.609  | 0.000     | 131.000   | 2545.000     | 110.652   |
| 5      | 0   | 5      | 0    | 0    | 0   | GET    | /api/isu/de5fae2b-1f69-44d2-80eb-10d69f7a78ea/graph | 0.048 | 0.252 | 0.688    | 0.138 | 0.252 | 0.252 | 0.252 | 0.072  | 3695.000  | 5715.000  | 24731.000    | 4946.200  |
| 4      | 0   | 4      | 0    | 0    | 0   | GET    | /api/isu/f38c4c68-cd28-4da9-a6a0-d3b3193e8333       | 0.040 | 0.336 | 0.548    | 0.137 | 0.336 | 0.336 | 0.336 | 0.116  | 134.000   | 134.000   | 536.000      | 134.000   |
| 16     | 0   | 16     | 0    | 0    | 0   | GET    | /api/isu/ff027760-3fcc-4c3f-8d7e-874c92963e7d/graph | 0.040 | 0.364 | 2.092    | 0.131 | 0.304 | 0.364 | 0.364 | 0.108  | 3359.000  | 6352.000  | 85209.000    | 5325.562  |
| 15     | 0   | 14     | 0    | 1    | 0   | GET    | /api/isu/c216b148-8fb6-493f-b8e0-f43908b3884c/graph | 0.008 | 1.028 | 1.960    | 0.131 | 0.288 | 1.028 | 1.028 | 0.256  | 3531.000  | 6065.000  | 54308.000    | 3620.533  |
| 11     | 0   | 11     | 0    | 0    | 0   | GET    | /api/isu/ab4d025f-5a46-4769-9fbb-b43e10bc864f/graph | 0.020 | 0.352 | 1.432    | 0.130 | 0.276 | 0.352 | 0.352 | 0.108  | 2691.000  | 5869.000  | 50424.000    | 4584.000  |
| 190    | 0   | 186    | 0    | 4    | 0   | POST   | /api/isu                                            | 0.052 | 0.736 | 24.683   | 0.130 | 0.260 | 0.384 | 0.664 | 0.115  | 15.000    | 161.000   | 25847.000    | 136.037   |
| 8      | 0   | 8      | 0    | 0    | 0   | GET    | /api/isu/f85cd5f9-c2a8-494b-b2ba-e2f14d86f3a3       | 0.016 | 0.592 | 1.024    | 0.128 | 0.592 | 0.592 | 0.592 | 0.184  | 134.000   | 134.000   | 1072.000     | 134.000   |
| 5      | 0   | 5      | 0    | 0    | 0   | GET    | /api/isu/b58815e6-1384-4688-9575-043db33bfc6c       | 0.004 | 0.412 | 0.632    | 0.126 | 0.412 | 0.412 | 0.412 | 0.149  | 146.000   | 146.000   | 730.000      | 146.000   |
| 5      | 0   | 5      | 0    | 0    | 0   | GET    | /api/isu/c94a811d-9532-4f17-b36d-22233d013a34       | 0.024 | 0.420 | 0.628    | 0.126 | 0.420 | 0.420 | 0.420 | 0.149  | 137.000   | 137.000   | 685.000      | 137.000   |
| 4      | 0   | 4      | 0    | 0    | 0   | GET    | /api/isu/d9f83a17-b0ad-4287-81c1-34d502e736d8       | 0.020 | 0.228 | 0.484    | 0.121 | 0.228 | 0.228 | 0.228 | 0.077  | 140.000   | 140.000   | 560.000      | 140.000   |
| 7      | 0   | 7      | 0    | 0    | 0   | GET    | /api/isu/acbc5339-3348-4843-880b-00d570e5b8d6       | 0.016 | 0.300 | 0.844    | 0.121 | 0.300 | 0.300 | 0.300 | 0.107  | 143.000   | 143.000   | 1001.000     | 143.000   |
| 20     | 0   | 20     | 0    | 0    | 0   | GET    | /api/isu/ef2b0d5a-1b22-4c44-a34f-6fd12e1c4e1d       | 0.004 | 0.664 | 2.404    | 0.120 | 0.212 | 0.572 | 0.664 | 0.177  | 139.000   | 139.000   | 2780.000     | 139.000   |
| 4      | 0   | 4      | 0    | 0    | 0   | GET    | /api/isu/de5fae2b-1f69-44d2-80eb-10d69f7a78ea       | 0.024 | 0.372 | 0.472    | 0.118 | 0.372 | 0.372 | 0.372 | 0.147  | 137.000   | 137.000   | 548.000      | 137.000   |
| 7      | 0   | 7      | 0    | 0    | 0   | GET    | /api/isu/bfee0bfe-db25-4e93-b8b2-4c56512f45d1       | 0.012 | 0.340 | 0.788    | 0.113 | 0.340 | 0.340 | 0.340 | 0.101  | 125.000   | 125.000   | 875.000      | 125.000   |
| 17     | 0   | 16     | 0    | 1    | 0   | GET    | /api/isu/b1b21bd6-dd60-4126-ab2a-9a3af97d3d5c/graph | 0.004 | 0.376 | 1.860    | 0.109 | 0.356 | 0.376 | 0.376 | 0.126  | 0.000     | 5841.000  | 68071.000    | 4004.176  |
| 5      | 0   | 5      | 0    | 0    | 0   | GET    | /api/isu/d694bd28-294e-4664-a819-5be55a1ac243       | 0.008 | 0.228 | 0.544    | 0.109 | 0.228 | 0.228 | 0.228 | 0.075  | 137.000   | 137.000   | 685.000      | 137.000   |
| 3      | 0   | 3      | 0    | 0    | 0   | GET    | /api/isu/c85b3ee5-4ad9-4a44-b130-48c1fd4deab8/graph | 0.036 | 0.240 | 0.324    | 0.108 | 0.240 | 0.240 | 0.240 | 0.093  | 3359.000  | 6673.000  | 15079.000    | 5026.333  |
| 18     | 0   | 17     | 0    | 1    | 0   | GET    | /api/isu/e8847ce4-b8f4-49b4-907b-55f9afaef9b8/graph | 0.004 | 1.000 | 1.888    | 0.105 | 0.280 | 1.000 | 1.000 | 0.226  | 4007.000  | 6199.000  | 78670.000    | 4370.556  |
| 32     | 0   | 32     | 0    | 0    | 0   | GET    | /api/isu/cfeefe3f-608c-41e7-9d38-bf68b6a19d42/graph | 0.004 | 0.456 | 3.356    | 0.105 | 0.328 | 0.384 | 0.456 | 0.125  | 2691.000  | 6703.000  | 136178.000   | 4255.562  |
| 5      | 0   | 5      | 0    | 0    | 0   | GET    | /api/isu/e2dcace5-7eb5-4c3e-9944-e431058ba5b8       | 0.016 | 0.184 | 0.520    | 0.104 | 0.184 | 0.184 | 0.184 | 0.063  | 134.000   | 134.000   | 670.000      | 134.000   |
| 9      | 0   | 9      | 0    | 0    | 0   | GET    | /api/isu/e2671cb6-6d04-42db-839b-86208a28c79f/graph | 0.008 | 0.280 | 0.932    | 0.104 | 0.280 | 0.280 | 0.280 | 0.101  | 2691.000  | 5722.000  | 39414.000    | 4379.333  |
| 8      | 0   | 8      | 0    | 0    | 0   | GET    | /api/isu/ff027760-3fcc-4c3f-8d7e-874c92963e7d       | 0.004 | 0.384 | 0.820    | 0.103 | 0.384 | 0.384 | 0.384 | 0.125  | 137.000   | 137.000   | 1096.000     | 137.000   |
| 19     | 0   | 15     | 0    | 4    | 0   | GET    | /api/isu/ae1c05cb-dd62-47f4-a723-18964932f745/graph | 0.008 | 0.492 | 1.932    | 0.102 | 0.324 | 0.492 | 0.492 | 0.134  | 14.000    | 6913.000  | 76519.000    | 4027.316  |
| 12     | 0   | 12     | 0    | 0    | 0   | GET    | /api/isu/ac308f52-273b-4556-816b-c9b8611f848a/graph | 0.024 | 0.228 | 1.220    | 0.102 | 0.228 | 0.228 | 0.228 | 0.070  | 3511.000  | 7407.000  | 63083.000    | 5256.917  |
| 25     | 0   | 25     | 0    | 0    | 0   | GET    | /api/isu/fe589926-f7f7-4845-ba99-f438f5689bdf/graph | 0.004 | 0.656 | 2.528    | 0.101 | 0.256 | 0.472 | 0.656 | 0.155  | 2691.000  | 6371.000  | 112843.000   | 4513.720  |
| 18     | 0   | 14     | 0    | 4    | 0   | GET    | /api/isu/ca8eafb6-2625-4985-9603-ceb08bef9642/graph | 0.020 | 0.468 | 1.808    | 0.100 | 0.288 | 0.468 | 0.468 | 0.118  | 14.000    | 7603.000  | 65756.000    | 3653.111  |
| 4      | 0   | 4      | 0    | 0    | 0   | GET    | /api/isu/c1ca33f2-5d7a-4412-97fc-293cab48b9e5       | 0.076 | 0.148 | 0.400    | 0.100 | 0.148 | 0.148 | 0.148 | 0.029  | 143.000   | 143.000   | 572.000      | 143.000   |
| 8      | 0   | 8      | 0    | 0    | 0   | GET    | /api/isu/ac308f52-273b-4556-816b-c9b8611f848a       | 0.012 | 0.196 | 0.788    | 0.099 | 0.196 | 0.196 | 0.196 | 0.064  | 140.000   | 140.000   | 1120.000     | 140.000   |
| 10     | 0   | 10     | 0    | 0    | 0   | GET    | /api/isu/f85cd5f9-c2a8-494b-b2ba-e2f14d86f3a3/graph | 0.016 | 0.264 | 0.984    | 0.098 | 0.248 | 0.264 | 0.264 | 0.088  | 2691.000  | 7413.000  | 49131.000    | 4913.100  |
| 10     | 0   | 10     | 0    | 0    | 0   | GET    | /api/isu/c0f4f9cf-fb41-4961-8494-f5d72e211174/graph | 0.016 | 0.356 | 0.960    | 0.096 | 0.220 | 0.356 | 0.356 | 0.104  | 3025.000  | 6062.000  | 43683.000    | 4368.300  |
| 6      | 0   | 6      | 0    | 0    | 0   | GET    | /api/isu/eef2c342-3494-4a70-b947-21711d419d7d/graph | 0.024 | 0.296 | 0.564    | 0.094 | 0.296 | 0.296 | 0.296 | 0.095  | 2691.000  | 5878.000  | 26707.000    | 4451.167  |
| 14     | 0   | 14     | 0    | 0    | 0   | GET    | /api/isu/c4d2283b-2a80-43c3-9ad5-7cfccf0b1ed1       | 0.004 | 0.896 | 1.304    | 0.093 | 0.120 | 0.896 | 0.896 | 0.226  | 133.000   | 133.000   | 1862.000     | 133.000   |
| 16     | 0   | 16     | 0    | 0    | 0   | GET    | /api/isu/ef2b0d5a-1b22-4c44-a34f-6fd12e1c4e1d/graph | 0.004 | 0.292 | 1.476    | 0.092 | 0.264 | 0.292 | 0.292 | 0.090  | 2691.000  | 6058.000  | 73952.000    | 4622.000  |
| 6      | 0   | 4      | 0    | 2    | 0   | GET    | /api/isu/dbe15b21-2513-4a88-b9a1-abba6da0f9d9       | 0.116 | 0.280 | 0.540    | 0.090 | 0.280 | 0.280 | 0.280 | 0.093  | 14.000    | 146.000   | 619.000      | 103.167   |
| 2      | 0   | 2      | 0    | 0    | 0   | GET    | /api/isu/c14d829a-1c22-48d6-932f-7540fb57fb6d/graph | 0.048 | 0.132 | 0.180    | 0.090 | 0.132 | 0.132 | 0.132 | 0.042  | 2691.000  | 3025.000  | 5716.000     | 2858.000  |
| 2      | 0   | 0      | 0    | 2    | 0   | GET    | /api/isu/bdad42b4-f692-433e-a4a4-1c8191f0a13f/icon  | 0.176 | 0.176 | 0.176    | 0.088 | 0.176 | 0.176 | 0.176 | 0.088  | 14.000    | 21.000    | 35.000       | 17.500    |
| 20     | 0   | 20     | 0    | 0    | 0   | GET    | /api/isu/ec7dd9ff-04f6-4839-9740-b43f69c1370a/graph | 0.012 | 0.372 | 1.756    | 0.088 | 0.228 | 0.364 | 0.372 | 0.112  | 2691.000  | 5516.000  | 78388.000    | 3919.400  |
| 17     | 0   | 17     | 0    | 0    | 0   | GET    | /api/isu/e48d5777-360b-4707-baf2-6e673d8ac167/graph | 0.020 | 0.572 | 1.444    | 0.085 | 0.204 | 0.572 | 0.572 | 0.132  | 2691.000  | 7091.000  | 83598.000    | 4917.529  |
| 4      | 0   | 4      | 0    | 0    | 0   | GET    | /api/isu/f39a7fdf-c14d-49c6-98a5-43a74e6cd4f6       | 0.020 | 0.228 | 0.332    | 0.083 | 0.228 | 0.228 | 0.228 | 0.084  | 152.000   | 152.000   | 608.000      | 152.000   |
| 4      | 0   | 4      | 0    | 0    | 0   | GET    | /api/isu/f38c4c68-cd28-4da9-a6a0-d3b3193e8333/graph | 0.028 | 0.204 | 0.324    | 0.081 | 0.204 | 0.204 | 0.204 | 0.072  | 3025.000  | 5369.000  | 16455.000    | 4113.750  |
| 27     | 0   | 23     | 0    | 4    | 0   | GET    | /api/isu/bdd68c0a-455c-4be5-b8ee-902f27bbf35a/graph | 0.004 | 0.440 | 2.184    | 0.081 | 0.308 | 0.400 | 0.440 | 0.115  | 14.000    | 6611.000  | 99868.000    | 3698.815  |
| 6      | 0   | 6      | 0    | 0    | 0   | GET    | /api/isu/b76c6d91-25c1-4686-ac59-84908d8c2b6d       | 0.020 | 0.120 | 0.476    | 0.079 | 0.120 | 0.120 | 0.120 | 0.031  | 131.000   | 131.000   | 786.000      | 131.000   |
| 23     | 0   | 23     | 0    | 0    | 0   | GET    | /api/isu/c6f0b1a5-8fa9-4352-8911-1b805207c9f5/graph | 0.004 | 0.512 | 1.824    | 0.079 | 0.184 | 0.204 | 0.512 | 0.111  | 2691.000  | 5743.000  | 99415.000    | 4322.391  |
| 2141   | 0   | 1885   | 0    | 256  | 0   | GET    | /api/isu/[0-9]+                                     | 0.004 | 1.256 | 169.353  | 0.079 | 0.192 | 0.316 | 0.888 | 0.140  | 0.000     | 7894.000  | 4327408.000  | 2021.209  |
| 21     | 0   | 21     | 0    | 0    | 0   | GET    | /api/isu/cb4a525b-6cc2-46d0-980a-13b531d516b1/graph | 0.008 | 0.244 | 1.624    | 0.077 | 0.204 | 0.240 | 0.244 | 0.077  | 2691.000  | 7101.000  | 98873.000    | 4708.238  |
| 5      | 0   | 4      | 0    | 1    | 0   | GET    | /api/isu/d574a591-5aff-47f7-ba3e-48606b36803d       | 0.028 | 0.140 | 0.384    | 0.077 | 0.140 | 0.140 | 0.140 | 0.039  | 0.000     | 143.000   | 572.000      | 114.400   |
| 30     | 0   | 26     | 0    | 4    | 0   | GET    | /api/isu/bc2d9082-2f5a-492b-a2ad-765313fb21c2/graph | 0.080 | 0.440 | 2.252    | 0.075 | 0.260 | 0.380 | 0.440 | 0.118  | 14.000    | 6193.000  | 102799.000   | 3426.633  |
| 11     | 0   | 11     | 0    | 0    | 0   | GET    | /api/isu/c1ca33f2-5d7a-4412-97fc-293cab48b9e5/graph | 0.020 | 0.256 | 0.820    | 0.075 | 0.140 | 0.256 | 0.256 | 0.065  | 4211.000  | 6233.000  | 59574.000    | 5415.818  |
| 12     | 0   | 8      | 0    | 4    | 0   | GET    | /api/isu/ade0f0f0-da20-4072-80dc-58e9681b6d35/graph | 0.004 | 0.288 | 0.868    | 0.072 | 0.112 | 0.288 | 0.288 | 0.075  | 14.000    | 6075.000  | 38464.000    | 3205.333  |
| 15     | 0   | 13     | 0    | 2    | 0   | GET    | /api/isu/ae1c05cb-dd62-47f4-a723-18964932f745       | 0.020 | 0.588 | 1.076    | 0.072 | 0.348 | 0.588 | 0.588 | 0.162  | 14.000    | 142.000   | 1881.000     | 125.400   |
| 9      | 0   | 9      | 0    | 0    | 0   | GET    | /api/isu/a20dd047-c3df-4193-b24f-e99390ed4806       | 0.004 | 0.220 | 0.644    | 0.072 | 0.220 | 0.220 | 0.220 | 0.064  | 137.000   | 137.000   | 1233.000     | 137.000   |
| 7      | 0   | 7      | 0    | 0    | 0   | GET    | /api/isu/a20dd047-c3df-4193-b24f-e99390ed4806/graph | 0.016 | 0.244 | 0.500    | 0.071 | 0.244 | 0.244 | 0.244 | 0.072  | 2691.000  | 6389.000  | 30564.000    | 4366.286  |
| 22     | 0   | 22     | 0    | 0    | 0   | GET    | /api/isu/c4d2283b-2a80-43c3-9ad5-7cfccf0b1ed1/graph | 0.004 | 0.476 | 1.520    | 0.069 | 0.144 | 0.184 | 0.476 | 0.099  | 2691.000  | 6060.000  | 97340.000    | 4424.545  |
| 1744   | 0   | 1702   | 0    | 42   | 0   | GET    | /api/isu                                            | 0.004 | 1.144 | 120.381  | 0.069 | 0.164 | 0.252 | 0.564 | 0.110  | 0.000     | 4661.000  | 4476199.000  | 2566.628  |
| 2      | 0   | 2      | 0    | 0    | 0   | GET    | /api/isu/dbe15b21-2513-4a88-b9a1-abba6da0f9d9/graph | 0.044 | 0.092 | 0.136    | 0.068 | 0.092 | 0.092 | 0.092 | 0.024  | 2691.000  | 3360.000  | 6051.000     | 3025.500  |
| 21     | 0   | 21     | 0    | 0    | 0   | GET    | /api/isu/bde5e5aa-d495-4bd7-87b7-3517b087043f/graph | 0.008 | 0.496 | 1.404    | 0.067 | 0.120 | 0.160 | 0.496 | 0.104  | 2691.000  | 6036.000  | 94787.000    | 4513.667  |
| 40     | 0   | 38     | 0    | 2    | 0   | GET    | /api/isu/d05824e5-b06b-4c9b-ae22-f6de9ee9939b       | 0.004 | 0.752 | 2.616    | 0.065 | 0.100 | 0.180 | 0.752 | 0.121  | 14.000    | 133.000   | 5089.000     | 127.225   |
| 4      | 0   | 0      | 0    | 4    | 0   | GET    | /api/isu/ade0f0f0-da20-4072-80dc-58e9681b6d35/icon  | 0.244 | 0.244 | 0.260    | 0.065 | 0.244 | 0.244 | 0.244 | 0.103  | 14.000    | 21.000    | 70.000       | 17.500    |
| 24     | 0   | 24     | 0    | 0    | 0   | GET    | /api/isu/c7e2e1de-8c1f-4c24-9c6f-484e434d986d/graph | 0.012 | 0.444 | 1.560    | 0.065 | 0.140 | 0.168 | 0.444 | 0.091  | 2691.000  | 6070.000  | 104508.000   | 4354.500  |
| 1      | 0   | 1      | 0    | 0    | 0   | GET    | /api/isu/a93cc4b1-ad17-4b3d-8889-78d5961de0c4       | 0.064 | 0.064 | 0.064    | 0.064 | 0.064 | 0.064 | 0.064 | 0.000  | 132.000   | 132.000   | 132.000      | 132.000   |
